WMSize,DurLevel,TPresent,NT,gap,NSub,curDur,repDur,presentColorDeg,respColorDeg,WMRP,WMTestTime,repWaitTime
1,1,2,326,1,11,0.5,0.4619862,5.986479334,2.897246558,2,0.7880816,0.4026118
1,4,2,327,1,11,1.4,1.2939353,0.261799388,0.296705973,1,0.5202905,0.5334981
3,2,2,328,1,11,0.8,0.517903,0.872664626,4.08407045,2,0.7601824,0.4917946
3,4,1,329,1,11,1.4,1.3418448,0.855211333,0.855211333,1,3.4407831,0.4025159
3,5,2,330,1,11,1.7,1.629978,0.488692191,0.872664626,1,0.9697384,0.3321784
5,2,1,331,2,11,0.8,0.8620084,4.869468613,4.869468613,2,2.0321914,0.473055
5,1,2,332,2,11,0.5,0.509968,3.996803987,4.415683008,1,1.1502392,0.339669
5,1,1,333,2,11,0.5,0.5820331,4.555309348,4.555309348,1,1.0511231,0.3648144
3,1,1,334,2,11,0.5,0.4459737,5.270894341,5.270894341,2,1.1790206,0.3257428
1,5,2,335,2,11,1.7,1.5820014,0.575958653,2.740166926,2,0.7346241,0.3848564
5,2,2,336,2,11,0.8,0.8139793,3.892084232,5.567600314,2,1.1200808,0.3460259
5,5,2,337,2,11,1.7,1.0700205,1.256637061,0.314159265,2,0.6280502,0.3435601
5,4,1,338,2,11,1.4,1.2699321,3.246312409,3.246312409,1,1.6196771,0.4437992
1,4,1,339,2,11,1.4,1.2860701,5.201081171,5.201081171,1,0.6345846,0.6517694
5,4,2,340,2,11,1.4,1.4939731,3.316125579,0.541052068,2,1.2571988,0.4339413
3,2,1,341,2,11,0.8,0.853852,1.151917306,1.151917306,1,0.729615,0.3995635
5,3,2,342,2,11,1.1,0.8779956,3.159045946,1.954768762,2,1.2233402,0.4811592
1,5,1,343,2,11,1.7,1.8540346,5.829399702,5.829399702,1,0.562714,0.4670106
3,4,2,344,2,11,1.4,1.2779499,3.717551307,2.967059728,2,1.647513,0.3730398
3,3,2,345,2,11,1.1,1.0539906,1.466076572,1.186823891,1,2.0178357,0.4662532
3,5,1,346,2,11,1.7,1.3818646,4.450589593,4.450589593,2,0.6362232,0.3737175
1,3,1,347,2,11,1.1,1.0699172,1.448623279,1.448623279,1,0.3379263,0.3754981
1,1,1,348,2,11,0.5,0.5180644,5.689773362,5.689773362,1,0.3993534,0.4410499
1,2,2,349,2,11,0.8,0.9177888,5.532693729,2.914699851,1,0.361488,0.343712
3,5,2,350,2,11,1.7,1.2459373,4.729842273,5.393067389,2,1.6429541,0.383468
3,3,1,351,2,11,1.1,1.1020492,4.590215933,4.590215933,1,1.11151,0.374094
3,1,2,352,2,11,0.5,0.693936,1.291543646,5.951572749,2,1.7453168,0.375836
5,3,1,353,2,11,1.1,0.9739224,2.635447171,2.635447171,2,1.345456855,0.3045094
5,5,1,354,2,11,1.7,1.2701578,0.226892803,0.226892803,1,1.2952568,0.2808835
1,4,2,355,2,11,1.4,1.3100133,1.884955592,5.480333851,2,0.4846723,0.3882634
1,3,2,356,2,11,1.1,0.9420673,6.126105675,3.211405824,2,0.5101205,0.3660248
1,2,1,357,2,11,0.8,0.9979552,4.36332313,4.36332313,1,0.5362251,0.3704953
1,1,2,358,2,11,0.5,0.5498772,5.009094953,3.106686069,2,0.4554235,0.3595098
3,4,1,359,2,11,1.4,1.397967,2.513274123,2.513274123,1,1.5665759,0.2917086
3,2,2,360,2,11,0.8,0.9099707,1.762782545,3.054326191,2,0.7784935,0.3527705
3,5,1,361,2,11,1.7,1.5737472,3.804817769,3.804817769,1,1.0780836,0.4965442
5,1,1,362,2,11,0.5,0.7172593,2.00712864,2.00712864,1,2.0684878,0.4271817
5,3,2,363,2,11,1.1,0.749292,4.886921906,1.884955592,2,1.0499026,0.4592788
5,2,1,364,2,11,0.8,0.6378466,3.176499239,3.176499239,1,1.5866352,0.399463
1,3,2,365,2,11,1.1,0.813905,3.647738137,1.518436449,2,0.402164,0.4238316
1,2,2,366,2,11,0.8,0.957927,5.672320069,5.235987756,1,0.7274952,0.4172611
5,2,2,367,2,11,0.8,0.8299518,4.607669225,3.752457892,1,1.3081012,0.4421946
3,2,1,368,2,11,0.8,1.0299999,3.612831552,3.612831552,1,1.2174019,0.4556197
3,3,2,369,2,11,1.1,1.0299845,6.126105675,3.176499239,2,1.5434884,0.4298766
1,1,1,370,2,11,0.5,0.6860052,3.892084232,3.892084232,1,0.5024786,0.4224532
3,3,1,371,2,11,1.1,0.9180884,2.600540585,2.600540585,1,1.079488,0.5829716
5,4,1,372,2,11,1.4,1.1739745,1.884955592,1.884955592,1,3.1045726,0.4447875
3,2,2,373,2,11,0.8,0.7978311,0.453785606,1.675516082,1,3.1336279,0.5096467
5,4,2,374,2,11,1.4,0.8938168,5.061454831,4.50294947,2,1.9656028,0.5134382
3,1,2,375,2,11,0.5,0.5978649,0.104719755,5.864306287,1,4.5373406,0.3638811
1,1,2,376,2,11,0.5,0.5100317,3.857177647,0.034906585,2,0.654941,0.4571139
1,3,1,377,2,11,1.1,0.7498155,0.122173048,0.122173048,1,0.6499592,0.5539741
1,5,1,378,2,11,1.7,1.4621019,3.508111797,3.508111797,2,1.7496337,0.4370733
5,3,1,379,2,11,1.1,0.8699264,4.118977035,4.118977035,2,0.7921834,0.5404934
1,4,1,380,2,11,1.4,1.1502372,1.012290966,1.012290966,1,0.5184679,0.4332146
1,4,2,381,2,11,1.4,1.2701094,2.199114858,4.468042885,2,0.6667693,0.4262984
1,5,2,382,2,11,1.7,1.486108,2.967059728,1.902408885,2,0.4423639,0.4848409
5,5,1,383,2,11,1.7,1.1419902,2.932153143,2.932153143,2,0.9510735,0.541722
3,1,1,384,2,11,0.5,0.7739451,2.443460953,2.443460953,1,1.467475,0.3890545
3,4,2,385,2,11,1.4,1.5339416,2.513274123,2.932153143,2,2.7515301,0.4336263
3,5,2,386,2,11,1.7,1.3178935,2.321287905,2.042035225,2,0.7429852,0.3825772
3,4,1,387,2,11,1.4,0.9976971,5.899212872,5.899212872,2,0.6168755,1.1383025
1,2,1,388,2,11,0.8,0.8380396,3.455751919,3.455751919,1,0.4588432,0.4168126
5,1,2,389,2,11,0.5,0.5820124,0.331612558,2.740166926,2,0.8007914,0.4290862
5,5,2,390,2,11,1.7,0.9578872,0.523598776,5.585053606,2,0.7767711,0.4695536
5,1,2,391,2,11,0.5,0.5259094,4.729842273,6.23082543,2,0.8806884,0.3847025
5,5,1,392,2,11,1.7,1.4540011,4.956735076,4.956735076,1,1.7458872,0.4580172
1,4,2,393,2,11,1.4,1.4219059,2.792526803,4.136430327,2,0.4628904,0.4454196
3,5,2,394,2,11,1.7,1.1820296,5.986479334,1.186823891,1,1.9211766,0.3292691
5,2,1,395,2,11,0.8,0.8938588,0.122173048,0.122173048,1,2.8693366,0.4129672
3,2,2,396,2,11,0.8,0.7099798,0.872664626,2.687807048,2,0.7996663,0.4996167
3,2,1,397,2,11,0.8,0.8779394,0.575958653,0.575958653,1,0.8521468,0.5364047
5,5,2,398,2,11,1.7,1.5018886,2.321287905,1.902408885,2,0.6117426,0.4867653
1,2,2,399,2,11,0.8,1.021806,2.844886681,0.471238898,2,0.5277298,0.3956553
5,2,2,400,2,11,0.8,1.0138004,2.443460953,3.281218994,1,2.231362,0.3955366
1,5,2,401,2,11,1.7,1.6620743,3.577924967,2.478367538,1,0.515253,0.4430112
1,1,1,402,2,11,0.5,0.374066,3.141592654,3.141592654,1,0.5928957,0.3871012
1,4,1,403,2,11,1.4,1.0858644,2.042035225,2.042035225,1,0.6085813,0.4499066
5,1,1,404,2,11,0.5,0.4141663,1.623156204,1.623156204,2,1.0670804,0.5327917
1,5,1,405,2,11,1.7,1.6379519,0.645771823,0.645771823,1,0.4355094,0.3173854
1,3,2,406,2,11,1.1,1.1418443,4.241150082,3.717551307,1,0.6066152,0.3743367
1,2,1,407,2,11,0.8,1.0779658,0.506145483,0.506145483,1,0.5104946,0.4468016
3,3,2,408,2,11,1.1,1.0379431,5.183627878,4.625122518,2,0.8072439,0.4627344
5,4,1,409,2,11,1.4,1.3260345,3.019419606,3.019419606,2,1.2583535,0.3116545
3,1,2,410,2,11,0.5,0.5819866,4.380776423,1.099557429,2,0.6260365,0.3886148
5,4,2,411,2,11,1.4,1.2860188,3.717551307,3.787364477,1,1.5015321,0.3290472
3,4,2,412,2,11,1.4,1.3419174,0.034906585,3.752457892,2,0.7161468,0.3223116
3,3,1,413,2,11,1.1,0.9499877,1.343903524,1.343903524,1,1.3294733,0.4201417
3,4,1,414,2,11,1.4,1.2619555,4.852015321,4.852015321,1,0.7180366,0.4293069
3,5,1,415,2,11,1.7,1.7419509,0.122173048,0.122173048,1,0.8109618,0.4462011
3,1,1,416,2,11,0.5,0.6538746,5.724679947,5.724679947,1,0.7510397,0.4633581
1,3,1,417,2,11,1.1,1.382097,1.029744259,1.029744259,1,0.4008987,0.4456368
1,1,2,418,2,11,0.5,0.9420457,6.126105675,3.543018382,2,0.4549048,0.5333545
5,3,2,419,2,11,1.1,0.989994,6.248278722,6.248278722,1,0.5930937,0.5289977
5,3,1,420,2,11,1.1,1.0381283,5.619960191,5.619960191,2,0.6801893,0.413922
1,5,1,421,1,11,1.7,1.3820082,5.148721293,5.148721293,1,0.5395986,0.7564024
1,1,2,422,1,11,0.5,0.6139714,5.515240436,2.687807048,2,0.6109845,1.27425
3,3,2,423,1,11,1.1,1.0460745,0.20943951,5.009094953,2,0.6165878,0.8231069
5,4,2,424,1,11,1.4,1.0699126,0.907571211,4.78220215,2,0.6140792,1.0963835
1,2,2,425,1,11,0.8,0.8458311,5.532693729,1.780235837,2,0.4082262,0.6050993
1,1,1,426,1,11,0.5,0.5021448,5.393067389,5.393067389,1,1.4925872,0.5961404
5,4,1,427,1,11,1.4,1.0059,5.183627878,5.183627878,2,7.6424416,0.6733771
3,3,1,428,1,11,1.1,0.9180686,5.777039824,5.777039824,1,1.1113867,0.5661201
3,5,1,429,1,11,1.7,1.9259302,3.682644722,3.682644722,1,1.3435097,0.5917266
3,2,2,430,1,11,0.8,0.9580456,3.071779484,0.645771823,2,0.8169203,0.7863993
5,3,2,431,1,11,1.1,1.3260196,4.345869837,5.742133239,2,1.2561056,0.6926677
5,5,1,432,1,11,1.7,0.9260255,6.23082543,6.23082543,2,0.6917001,0.554673
5,5,2,433,1,11,1.7,1.4060414,2.932153143,5.532693729,2,0.6303685,0.6607187
3,1,2,434,1,11,0.5,0.685982,1.570796327,5.183627878,2,0.665099877,0.6332984
1,2,1,435,1,11,0.8,0.9820339,1.692969374,1.692969374,1,0.6905825,0.4309543
3,1,1,436,1,11,0.5,0.6860338,4.066617157,4.066617157,1,1.5675199,0.7234597
3,4,2,437,1,11,1.4,1.0939685,4.206243497,4.834562028,2,0.8261468,0.5936816
5,1,1,438,1,11,0.5,0.557876,1.239183769,1.239183769,1,1.2162039,1.0777088
1,4,1,439,1,11,1.4,1.0380872,4.520402763,4.520402763,1,0.4112455,0.9922837
1,3,1,440,1,11,1.1,1.2140252,4.956735076,4.956735076,1,0.4740839,1.0234887
1,4,2,441,1,11,1.4,1.3499401,5.969026042,4.799655443,2,0.7630677,0.6721446
5,2,2,442,1,11,0.8,1.1500305,5.462880559,1.134464014,2,0.6172941,0.6533576
5,1,2,443,1,11,0.5,0.5819492,0.401425728,5.515240436,2,0.587683,0.5572257
1,3,2,444,1,11,1.1,0.9738188,4.15388362,0.296705973,2,0.3721301,0.6490716
5,3,1,445,1,11,1.1,1.1258108,6.091199089,6.091199089,2,3.7110807,0.8581934
3,4,1,446,1,11,1.4,1.1740208,3.543018382,3.543018382,2,1.4545976,0.6598769
1,5,2,447,1,11,1.7,1.4779936,5.707226654,1.745329252,2,0.502054,0.5135037
3,5,2,448,1,11,1.7,1.2539269,1.850049007,3.822271062,2,0.6053262,0.4867585
5,2,1,449,1,11,0.8,0.8299479,2.600540585,2.600540585,2,0.5780703,0.3659349
3,2,1,450,1,11,0.8,0.645956,3.647738137,3.647738137,2,2.5521458,0.547606
5,5,1,451,1,11,1.7,1.4700133,0.663225116,0.663225116,1,0.6160461,0.3911562
3,3,1,452,1,11,1.1,0.9498768,5.550147021,5.550147021,1,0.6801572,0.4516683
3,2,1,453,1,11,0.8,0.9259047,5.235987756,5.235987756,1,0.4792168,0.5415149
5,1,1,454,1,11,0.5,0.6541044,1.692969374,1.692969374,1,0.6798569,0.4647497
3,5,2,455,1,11,1.7,1.6060355,4.991641661,6.23082543,1,1.6318924,0.5456388
1,2,1,456,1,11,0.8,0.7019497,3.700098014,3.700098014,1,0.3147488,0.5115596
3,2,2,457,1,11,0.8,0.9578786,2.28638132,6.213372137,2,0.6117877,0.614743
5,5,2,458,1,11,1.7,1.3578825,0.767944871,1.692969374,1,0.7987834,0.384267
1,4,1,459,1,11,1.4,1.3339872,4.450589593,4.450589593,1,0.4863139,0.5995075
1,1,2,460,1,11,0.5,0.5579249,4.817108736,6.265732015,2,0.4207828,0.6156716
3,5,1,461,1,11,1.7,1.2459653,6.073745797,6.073745797,1,3.1869718,0.4006413
1,4,2,462,1,11,1.4,1.237897,5.288347634,2.565634,2,0.4121727,0.8766367
1,5,2,463,1,11,1.7,1.3179418,5.078908123,0.855211333,2,0.4562658,0.9926383
1,2,2,464,1,11,0.8,0.9420002,4.188790205,3.508111797,1,0.760247,0.7104485
5,4,2,465,1,11,1.4,1.1738301,0.296705973,5.393067389,2,0.4589441,0.5227657
1,3,2,466,1,11,1.1,1.31804,2.600540585,3.385938749,2,0.5373496,0.4771374
1,3,1,467,1,11,1.1,1.2620592,4.869468613,4.869468613,1,0.4941831,0.504667
5,3,1,468,1,11,1.1,1.1179162,2.722713633,2.722713633,1,2.0046604,0.4472637
1,1,1,469,1,11,0.5,0.7338433,3.351032164,3.351032164,1,0.4401064,0.8094986
1,5,1,470,1,11,1.7,1.0619399,3.351032164,3.351032164,1,0.5264991,0.7631963
5,3,2,471,1,11,1.1,1.4699209,0.488692191,1.169370599,1,1.1542337,0.9340869
3,4,2,472,1,11,1.4,0.9419898,3.193952531,5.166174586,2,0.5595675,0.7010721
5,2,1,473,1,11,0.8,0.8378523,1.762782545,1.762782545,2,0.6113537,0.4259453
5,4,1,474,1,11,1.4,1.037918,5.951572749,5.951572749,1,1.0698427,0.4118179
5,1,2,475,1,11,0.5,0.6380523,4.607669225,0.122173048,1,2.2959801,0.4637863
5,2,2,476,1,11,0.8,0.8618337,3.787364477,5.899212872,2,0.8128867,2.6532154
3,3,2,477,1,11,1.1,1.2540602,3.106686069,0.174532925,2,0.6434322,0.5927188
3,1,2,478,1,11,0.5,0.6139004,0.872664626,4.694935688,2,0.7681722,0.4464097
3,1,1,479,1,11,0.5,0.5740336,4.555309348,4.555309348,1,0.8750581,0.3980233
3,4,1,480,1,11,1.4,1.1579119,3.106686069,3.106686069,1,3.7434148,0.7848747
1,1,2,481,1,11,0.5,0.5740646,2.07694181,5.044001538,2,0.408902,0.4622606
3,2,1,482,1,11,0.8,0.6859725,1.640609497,1.640609497,2,0.5210231,0.4087295
1,2,1,483,1,11,0.8,0.8218134,0.436332313,0.436332313,1,0.5467336,0.5329494
1,3,2,484,1,11,1.1,1.109932,4.049163865,0.820304748,2,1.0655729,0.5937356
5,2,1,485,1,11,0.8,0.5819614,0.680678408,0.680678408,1,0.7441133,0.5115675
3,4,1,486,1,11,1.4,0.8219725,1.762782545,1.762782545,1,0.7278835,0.5630662
1,4,1,487,1,11,1.4,1.0298516,2.338741198,2.338741198,1,0.6012839,0.5317885
5,4,2,488,1,11,1.4,1.0377683,3.141592654,0.837758041,2,1.7686639,0.4900541
1,5,1,489,1,11,1.7,1.3580363,3.525565089,3.525565089,1,0.5277893,0.5268694
5,1,2,490,1,11,0.5,0.597995,6.038839212,1.483529864,1,1.0610042,1.5674218
5,4,1,491,1,11,1.4,0.8538545,5.375614096,5.375614096,2,2.6493674,0.4994674
3,5,2,492,1,11,1.7,1.6379672,5.672320069,4.834562028,2,0.9808948,0.4516712
1,2,2,493,1,11,0.8,0.9019876,5.113814708,5.619960191,1,0.7197611,0.9662644
1,5,2,494,1,11,1.7,1.5896965,4.380776423,5.934119457,2,0.7807346,0.1920319
5,2,2,495,1,11,0.8,0.8380263,1.884955592,5.724679947,1,3.9729305,0.4940054
1,3,1,496,1,11,1.1,0.8699512,3.508111797,3.508111797,2,1.6153703,0.5230242
1,4,2,497,1,11,1.4,1.1419563,0.837758041,5.445427266,2,0.5081159,0.6476606
5,1,1,498,1,11,0.5,0.5180511,1.500983157,1.500983157,1,1.0100784,0.6363683
3,1,2,499,1,11,0.5,0.5579197,1.029744259,4.4331363,2,0.5772238,0.4703872
3,5,1,500,1,11,1.7,1.7820348,0.645771823,0.645771823,1,3.8302193,0.3429528
5,3,2,501,1,11,1.1,1.2779807,0.802851456,1.500983157,2,3.3015312,0.7379669
5,3,1,502,1,11,1.1,1.1740403,6.283185307,6.283185307,1,2.704865,0.6704997
3,3,2,503,1,11,1.1,0.7659814,6.248278722,3.036872898,2,0.5670251,0.6097827
3,1,1,504,1,11,0.5,0.6059746,0.41887902,0.41887902,1,1.4186609,0.5488996
3,4,2,505,1,11,1.4,1.3579756,0.174532925,2.914699851,2,8.4325862,0.5948375
3,2,2,506,1,11,0.8,0.6699218,0.27925268,1.378810109,2,0.6037755,0.5610434
3,3,1,507,1,11,1.1,1.0779709,0.034906585,0.034906585,1,2.1146033,0.3685408
1,1,1,508,1,11,0.5,0.6458547,6.23082543,6.23082543,1,0.549523,0.3867907
5,5,2,509,1,11,1.7,1.2779445,3.368485456,4.171336912,2,0.7827813,0.7641776
5,5,1,510,1,11,1.7,1.269881,0.27925268,0.27925268,2,2.7386707,0.2682842
3,1,1,511,1,11,0.5,0.5980802,5.724679947,5.724679947,1,0.6744566,0.3567005
5,5,1,512,1,11,1.7,1.6379511,0.680678408,0.680678408,1,0.7155253,0.4842089
1,2,2,513,1,11,0.8,0.917925,3.700098014,1.902408885,2,0.4680276,0.4715747
3,2,1,514,1,11,0.8,0.6860452,3.892084232,3.892084232,1,0.8996356,0.3699068
3,4,1,515,1,11,1.4,1.1580151,0.366519143,0.366519143,1,0.5816103,0.4164686
1,4,1,516,1,11,1.4,1.1980464,0.296705973,0.296705973,1,0.7147474,0.4068784
3,5,1,517,1,11,1.7,1.1499995,0.977384381,0.977384381,2,0.8678549,0.3308863
1,5,1,518,1,11,1.7,1.6139088,1.535889742,1.535889742,1,0.3769118,0.4139673
1,2,1,519,1,11,0.8,0.8857969,4.01425728,4.01425728,1,0.4482943,0.4664885
5,3,1,520,1,11,1.1,0.9099301,6.108652382,6.108652382,1,0.6610391,0.5389247
5,4,2,521,1,11,1.4,1.0380519,4.71238898,3.979350695,2,0.7775142,0.5073809
5,2,2,522,1,11,0.8,0.9259922,0.715584993,2.583087293,2,0.9196373,0.467144
5,5,2,523,1,11,1.7,1.3420282,3.735004599,4.520402763,2,0.8253576,0.5197913
5,4,1,524,1,11,1.4,1.3579942,3.298672286,3.298672286,1,0.9196483,0.3849606
5,2,1,525,1,11,0.8,0.7579996,2.949606436,2.949606436,2,1.1367015,0.4114861
1,3,1,526,1,11,1.1,1.2938982,1.012290966,1.012290966,1,0.3645066,0.4963999
5,3,2,527,1,11,1.1,0.9740422,1.256637061,3.385938749,2,0.7040697,0.5949416
1,1,2,528,1,11,0.5,0.662013,5.916666164,5.113814708,1,0.5358325,0.4647313
3,4,2,529,1,11,1.4,1.0380526,0.733038286,1.082104136,2,1.8154504,0.3632546
3,5,2,530,1,11,1.7,1.301888,4.834562028,3.124139361,2,1.1014641,0.3557704
1,3,2,531,1,11,1.1,1.261957,2.897246558,3.089232776,1,0.7509725,0.430519
1,1,1,532,1,11,0.5,0.5739192,3.403392041,3.403392041,1,1.9037255,0.6777139
1,4,2,533,1,11,1.4,1.2058432,4.729842273,1.553343034,2,0.4915176,0.524666
5,1,1,534,1,11,0.5,0.4619576,4.677482395,4.677482395,2,0.6730389,0.5164051
3,3,1,535,1,11,1.1,0.7179902,2.42600766,2.42600766,1,1.0060131,0.507206
3,2,2,536,1,11,0.8,0.8139606,0.610865238,1.012290966,2,0.6475829,0.4624406
1,5,2,537,1,11,1.7,1.6219961,1.064650844,4.29350996,2,0.4584026,0.4742198
5,1,2,538,1,11,0.5,0.7499139,2.879793266,5.288347634,2,1.3599212,0.6767979
3,3,2,539,1,11,1.1,0.9020516,4.066617157,4.607669225,2,0.5105401,0.3983413
3,1,2,540,1,11,0.5,0.5097885,0.296705973,2.809980096,2,0.6132263,0.4309067
3,5,2,541,2,11,1.7,1.3179646,1.850049007,3.193952531,2,0.5352611,0.3910102
1,4,2,542,2,11,1.4,1.1100166,1.308996939,6.021385919,2,0.5182816,0.5065482
1,4,1,543,2,11,1.4,1.6380291,0.959931089,0.959931089,1,0.6699245,0.3858118
3,2,2,544,2,11,0.8,1.0780198,0.750491578,4.08407045,2,1.3417408,0.3971202
3,4,2,545,2,11,1.4,0.8700073,1.535889742,0.157079633,2,1.2374628,0.3288059
3,3,2,546,2,11,1.1,1.4299602,5.916666164,5.567600314,1,2.2133164,0.3688257
1,5,1,547,2,11,1.7,1.5179651,6.056292504,6.056292504,1,0.5807428,0.3218444
1,5,2,548,2,11,1.7,1.5819637,2.652900463,5.969026042,2,0.6589133,0.3061297
5,2,2,549,2,11,0.8,0.429998,6.021385919,1.588249619,1,3.1670919,0.3465394
3,4,1,550,2,11,1.4,1.1499302,2.652900463,2.652900463,1,1.8544264,0.4334999
1,2,2,551,2,11,0.8,0.9019171,4.01425728,5.410520681,2,1.2080622,0.3412982
5,5,1,552,2,11,1.7,1.3421242,3.403392041,3.403392041,1,0.8602857,0.3724811
5,4,1,553,2,11,1.4,1.0700065,2.932153143,2.932153143,1,1.6236946,0.3230658
5,3,2,554,2,11,1.1,0.8860853,0.244346095,5.078908123,1,0.5656682,0.3715756
5,2,1,555,2,11,0.8,0.7979664,5.777039824,5.777039824,1,1.5742636,0.3436505
5,1,1,556,2,11,0.5,0.7978808,2.792526803,2.792526803,2,3.37622,0.4041167
5,1,2,557,2,11,0.5,0.6300318,5.742133239,4.852015321,2,2.754848,0.3582362
3,5,1,558,2,11,1.7,1.2459432,4.537856055,4.537856055,1,0.8156733,0.3219762
3,3,1,559,2,11,1.1,1.1738432,3.665191429,3.665191429,1,2.0094761,0.3877156
5,4,2,560,2,11,1.4,1.1018843,4.991641661,6.143558967,1,3.0204808,0.3456384
5,3,1,561,2,11,1.1,0.9817909,2.879793266,2.879793266,2,2.2395377,0.3614113
3,1,1,562,2,11,0.5,0.5579086,4.345869837,4.345869837,1,0.91395,0.3625797
3,2,1,563,2,11,0.8,0.9899294,3.543018382,3.543018382,1,0.8933129,0.3341668
5,5,2,564,2,11,1.7,1.341932,3.700098014,4.956735076,2,0.9516214,0.3425578
1,3,1,565,2,11,1.1,1.5339463,5.044001538,5.044001538,1,0.7507148,0.3743318
1,1,2,566,2,11,0.5,0.7099248,4.415683008,5.113814708,2,0.4874854,0.3492508
1,1,1,567,2,11,0.5,0.6060211,5.829399702,5.829399702,1,0.7172567,0.3846293
3,1,2,568,2,11,0.5,0.6698957,5.951572749,0.628318531,2,0.6317258,0.3809624
1,3,2,569,2,11,1.1,1.3097072,1.745329252,2.460914245,2,0.6401284,0.2758227
1,2,1,570,2,11,0.8,0.4698621,5.724679947,5.724679947,1,0.4892506,0.383244
3,5,1,571,2,11,1.7,1.357968,6.283185307,6.283185307,1,1.3893304,0.3500374
3,4,2,572,2,11,1.4,1.4300205,3.979350695,2.565634,2,0.7797929,0.3505898
5,4,1,573,2,11,1.4,1.1979696,1.483529864,1.483529864,1,0.8884724,0.4294522
1,5,1,574,2,11,1.7,1.6060204,2.303834613,2.303834613,1,0.3530743,0.3219031
5,2,2,575,2,11,0.8,0.8379025,5.305800926,1.675516082,2,0.8564011,0.3477408
5,1,2,576,2,11,0.5,0.2779438,3.124139361,2.583087293,2,0.8421078,0.4427898
1,3,1,577,2,11,1.1,0.8940535,3.159045946,3.159045946,1,0.6061809,0.3891433
3,2,1,578,2,11,0.8,0.581909,6.178465552,6.178465552,1,1.4023196,0.4305895
1,1,2,579,2,11,0.5,0.6299502,2.42600766,4.258603375,2,0.5449598,0.4229292
5,3,2,580,2,11,1.1,0.7819498,5.026548246,5.916666164,2,0.772367,0.4160147
5,3,1,581,2,11,1.1,0.9020428,0.872664626,0.872664626,1,0.8064781,0.498056
5,4,2,582,2,11,1.4,0.8938581,4.08407045,1.675516082,1,1.6076569,0.3987496
1,1,1,583,2,11,0.5,0.7981377,0.383972435,0.383972435,1,1.6322343,0.4120187
3,3,2,584,2,11,1.1,0.9659888,3.525565089,2.775073511,2,0.8558547,0.4437251
1,3,2,585,2,11,1.1,1.2620276,4.869468613,2.617993878,2,2.7408314,0.3867199
5,5,1,586,2,11,1.7,1.1499939,0.698131701,0.698131701,2,3.2635434,0.2756866
3,1,1,587,2,11,0.5,0.7019328,5.672320069,5.672320069,1,2.5332254,0.3299086
1,2,1,588,2,11,0.8,0.7820072,1.483529864,1.483529864,1,0.3403027,0.4330188
1,4,2,589,2,11,1.4,1.3659161,3.141592654,5.253441049,2,0.4855085,0.391327
1,2,2,590,2,11,0.8,0.853966,2.548180708,1.169370599,2,0.9504001,0.3627517
3,1,2,591,2,11,0.5,0.6219346,6.108652382,4.415683008,2,1.8183575,0.3490029
3,5,2,592,2,11,1.7,1.2860678,2.740166926,0.715584993,2,2.3634826,0.3023485
1,4,1,593,2,11,1.4,1.3738456,0.628318531,0.628318531,1,0.9461824,0.4301245
3,4,1,594,2,11,1.4,1.2220246,0.20943951,0.20943951,1,0.7070261,0.3412001
5,1,1,595,2,11,0.5,0.541822,5.567600314,5.567600314,1,2.6993739,0.3633354
5,5,2,596,2,11,1.7,1.0618138,2.967059728,2.373647783,1,1.5442722,0.3561328
3,3,1,597,2,11,1.1,1.0539445,3.700098014,3.700098014,1,0.6178011,0.3913906
1,5,2,598,2,11,1.7,1.58986,4.799655443,3.735004599,2,0.441478,0.4299455
5,2,1,599,2,11,0.8,0.9579851,0.366519143,0.366519143,1,0.8284118,0.448239
3,2,2,600,2,11,0.8,0.797915,2.28638132,0.488692191,2,0.8004074,0.3960517
3,5,1,601,1,11,1.7,1.1180697,5.340707511,5.340707511,1,1.6632637,0.7241074
3,4,2,602,1,11,1.4,1.5339186,1.954768762,2.600540585,2,0.9916231,0.5258219
1,3,1,603,1,11,1.1,1.3979778,2.111848395,2.111848395,1,1.0795985,0.6367533
5,3,1,604,1,11,1.1,0.8859792,4.886921906,4.886921906,2,0.8104867,0.9852585
3,4,1,605,1,11,1.4,1.2299672,2.024581932,2.024581932,1,0.7671394,0.5709902
1,4,1,606,1,11,1.4,1.2857906,3.228859116,3.228859116,1,0.4047204,0.5292808
1,5,1,607,1,11,1.7,1.4300044,3.106686069,3.106686069,1,0.5268547,0.5373915
3,1,1,608,1,11,0.5,0.5579843,0.087266463,0.087266463,1,0.5873423,0.8225594
1,2,2,609,1,11,0.8,0.9260009,4.64257581,2.164208272,2,0.7404165,0.5806082
5,2,2,610,1,11,0.8,0.7020445,5.846852994,3.543018382,2,1.2452,0.6553337
3,1,2,611,1,11,0.5,0.4139949,0.994837674,2.024581932,1,2.0282328,0.7841204
1,2,1,612,1,11,0.8,0.9181336,3.019419606,3.019419606,1,0.6086045,0.6680784
5,4,1,613,1,11,1.4,0.8778397,0.802851456,0.802851456,1,0.7728671,0.5290034
5,1,1,614,1,11,0.5,0.5179901,2.268928028,2.268928028,1,3.7439757,0.6500502
3,5,2,615,1,11,1.7,1.2301321,2.14675498,3.054326191,1,2.1410085,0.5355175
5,4,2,616,1,11,1.4,1.1260727,2.28638132,4.747295565,2,0.9086637,0.4722162
3,2,2,617,1,11,0.8,0.9498162,4.15388362,4.852015321,2,0.6148151,0.4008325
