"","WMSize","DurLevel","TPresent","NT","NSub","curDur","repDur","repWaitTime","WMRP","WMRTTest","Crr","repBias","Exp","gap","Gap","valid","log_RP","log_dur"
"11232",3,1,1,72,14,0.5,0.5899239,0.9083218,1,0.5771265,1,0.109942646,"Exp6b",4,4.2,1,-0.527761733452249,-0.693147180559945
"11233",5,5,1,73,14,1.7,1.6138474,0.9536912,1,0.6278258,1,0.11377451,"Exp6b",4,3,1,0.478621017670282,0.53062825106217
"11234",1,5,2,74,14,1.7,1.6058397,0.5643468,2,0.5181441,1,0.104174717,"Exp6b",4,3,1,0.473646797342403,0.53062825106217
"11235",1,5,1,75,14,1.7,1.6779042,0.6786063,1,0.3771853,1,0.104174717,"Exp6b",4,3,1,0.517545514639293,0.53062825106217
"11236",3,1,2,76,14,0.5,0.6138599,0.8336561,2,0.6161756,1,0.109942646,"Exp6b",4,4.2,1,-0.48798855276684,-0.693147180559945
"11237",1,2,2,77,14,0.8,0.7339524,0.5125197,2,0.7113795,1,0.183785275,"Exp6b",4,3.9,1,-0.309311102606722,-0.22314355131421
"11238",3,4,2,78,14,1.4,1.1579524,1.3196374,2,0.7096192,1,0.15432701,"Exp6b",4,3.3,1,0.146653272951897,0.336472236621213
"11239",3,2,2,79,14,0.8,0.8700113,0.7981381,1,0.8601962,1,0.197596593,"Exp6b",4,3.9,1,-0.13924907891211,-0.22314355131421
"11240",1,4,2,80,14,1.4,1.2939829,0.7727978,2,0.5231795,1,0.163501429,"Exp6b",4,3.3,1,0.25772498115368,0.336472236621213
"11241",5,5,2,81,14,1.7,1.6219242,1.2353307,1,0.6979751,1,0.11377451,"Exp6b",4,3,1,0.483613222172127,0.53062825106217
"11242",5,4,2,82,14,1.4,1.405986,0.6180041,2,0.8659019,1,0.132114678,"Exp6b",4,3.3,1,0.340738836013152,0.336472236621213
"11243",1,2,1,83,14,0.8,0.8538134,0.5380538,1,0.4192475,1,0.183785275,"Exp6b",4,3.9,1,-0.158042610239386,-0.22314355131421
"11244",5,1,2,84,14,0.5,0.5819394,1.0274826,2,0.6681202,1,0.115688098,"Exp6b",4,4.2,1,-0.541388960383289,-0.693147180559945
"11245",3,3,1,85,14,1.1,1.245921,0.7883785,2,0.7719439,1,0.070593354,"Exp6b",4,3.6,1,0.219875015465968,0.0953101798043249
"11246",1,1,2,86,14,0.5,0.8459187,0.7879703,2,0.6675967,1,0.118539353,"Exp6b",4,4.2,1,-0.167332023284527,-0.693147180559945
"11247",5,2,2,87,14,0.8,0.6779569,0.9720091,2,0.74693,1,0.193643362,"Exp6b",4,3.9,1,-0.38867156238389,-0.22314355131421
"11248",5,3,1,88,14,1.1,1.2698247,0.954891,1,1.146941,1,0.140282894,"Exp6b",4,3.6,1,0.238878859447213,0.0953101798043249
"11249",5,2,1,89,14,0.8,0.8940689,0.826799,2,1.0228303,1,0.193643362,"Exp6b",4,3.9,1,-0.111972437427082,-0.22314355131421
"11250",3,3,2,90,14,1.1,1.1659582,0.6308431,1,0.7277455,1,0.070593354,"Exp6b",4,3.6,1,0.153543238229104,0.0953101798043249
"11251",5,3,2,91,14,1.1,1.3097456,0.5921833,1,1.0050628,1,0.140282894,"Exp6b",4,3.6,1,0.269832919880813,0.0953101798043249
"11252",3,4,1,92,14,1.4,1.2379094,0.9091729,1,0.7360787,1,0.15432701,"Exp6b",4,3.3,1,0.213423989031927,0.336472236621213
"11253",3,5,1,93,14,1.7,1.70196,1.0563837,1,1.6029357,1,0.135369893,"Exp6b",4,3,1,0.531780528112379,0.53062825106217
"11254",1,3,1,94,14,1.1,1.2618227,0.6194562,1,0.4969994,1,0.069251514,"Exp6b",4,3.6,1,0.23255726296552,0.0953101798043249
"11255",5,1,1,95,14,0.5,0.7580409,1.0490957,1,0.8976518,1,0.115688098,"Exp6b",4,4.2,1,-0.277017937011793,-0.693147180559945
"11256",5,5,2,96,14,1.7,1.4379427,0.7617295,2,1.3866617,1,0.11377451,"Exp6b",4,3,1,0.363213411495206,0.53062825106217
"11257",1,3,2,97,14,1.1,1.1500445,0.7146661,2,0.5128491,1,0.069251514,"Exp6b",4,3.6,1,0.139800637278675,0.0953101798043249
"11258",3,2,1,98,14,0.8,0.8059911,0.9849527,1,0.5383448,1,0.197596593,"Exp6b",4,3.9,1,-0.215682578720097,-0.22314355131421
"11259",1,2,1,99,14,0.8,0.8059181,0.8341969,1,0.5692314,1,0.183785275,"Exp6b",4,3.9,1,-0.215773154541675,-0.22314355131421
"11260",5,3,1,100,14,1.1,1.2540033,0.5044355,1,0.5312143,1,0.140282894,"Exp6b",4,3.6,1,0.226341073786214,0.0953101798043249
"11261",1,1,1,101,14,0.5,0.7420005,0.619037,1,0.5656295,1,0.118539353,"Exp6b",4,4.2,1,-0.298405361960536,-0.693147180559945
"11262",5,4,2,102,14,1.4,1.1579825,1.1895962,2,1.1044737,1,0.132114678,"Exp6b",4,3.3,1,0.14667926677409,0.336472236621213
"11263",1,5,2,103,14,1.7,1.5498509,0.7606777,1,0.4133047,1,0.104174717,"Exp6b",4,3,1,0.438158732755872,0.53062825106217
"11264",5,5,1,104,14,1.7,1.6859366,0.5653719,2,0.7802766,1,0.11377451,"Exp6b",4,3,1,0.522321255076656,0.53062825106217
"11265",3,2,2,105,14,0.8,0.8380035,0.9483169,2,0.7019062,1,0.197596593,"Exp6b",4,3.9,1,-0.176733001897798,-0.22314355131421
"11266",1,4,2,106,14,1.4,1.1579405,0.6942839,2,0.5810981,1,0.163501429,"Exp6b",4,3.3,1,0.146642996138146,0.336472236621213
"11267",3,1,2,107,14,0.5,0.469864,0.8772896,2,0.6479108,1,0.109942646,"Exp6b",4,4.2,1,-0.755311987853336,-0.693147180559945
"11268",5,2,1,108,14,0.8,0.8619357,0.9601014,2,0.7040023,1,0.193643362,"Exp6b",4,3.9,1,-0.14857460506823,-0.22314355131421
"11269",3,3,2,109,14,1.1,1.3496865,0.6962908,2,0.5588644,1,0.070593354,"Exp6b",4,3.6,1,0.299872343260361,0.0953101798043249
"11270",3,1,1,110,14,0.5,0.5019849,0.7030182,1,0.591624,1,0.109942646,"Exp6b",4,4.2,1,-0.689185239424085,-0.693147180559945
"11271",5,2,2,111,14,0.8,0.5260016,0.9274831,2,0.918434,1,0.193643362,"Exp6b",4,3.9,1,-0.642451024423959,-0.22314355131421
"11272",1,1,2,112,14,0.5,0.4859141,1.0067099,2,0.8119235,1,0.118539353,"Exp6b",4,4.2,1,-0.721723419674777,-0.693147180559945
"11273",3,5,2,113,14,1.7,1.7340518,0.7559078,2,0.6732745,1,0.135369893,"Exp6b",4,3,1,0.550460751037878,0.53062825106217
"11274",1,2,2,114,14,0.8,0.8779227,0.7933295,2,0.6551275,1,0.183785275,"Exp6b",4,3.9,1,-0.130196730225135,-0.22314355131421
"11275",3,3,1,115,14,1.1,1.2137616,0.6873983,1,0.5802707,1,0.070593354,"Exp6b",4,3.6,1,0.193724297735298,0.0953101798043249
"11276",1,4,1,116,14,1.4,1.4060212,0.7402287,1,0.591117,1,0.163501429,"Exp6b",4,3.3,1,0.340763871510929,0.336472236621213
"11277",5,1,2,117,14,0.5,0.5099257,0.8312335,1,0.6104624,1,0.115688098,"Exp6b",4,4.2,1,-0.673490250151551,-0.693147180559945
"11278",1,5,1,118,14,1.7,1.6379837,0.6747819,1,0.5192235,1,0.104174717,"Exp6b",4,3,1,0.493466034221413,0.53062825106217
"11279",3,4,2,119,14,1.4,1.3020276,0.7753916,2,0.6294172,1,0.15432701,"Exp6b",4,3.3,1,0.263922741718382,0.336472236621213
"11280",5,4,1,120,14,1.4,1.5180067,0.7297084,2,0.704631,1,0.132114678,"Exp6b",4,3.3,1,0.417398092665938,0.336472236621213
"11281",3,1,2,121,14,0.5,0.5180485,0.8726532,1,0.7218521,1,0.109942646,"Exp6b",4,4.2,1,-0.657686411761978,-0.693147180559945
"11282",3,2,1,122,14,0.8,0.8057156,0.7860347,1,0.6830049,1,0.197596593,"Exp6b",4,3.9,1,-0.216024452341002,-0.22314355131421
"11283",3,5,1,123,14,1.7,1.6700446,0.5550816,1,0.6432173,1,0.135369893,"Exp6b",4,3,1,0.512850332658876,0.53062825106217
"11284",5,3,1,124,14,1.1,1.261994,0.6754717,2,0.8785976,1,0.140282894,"Exp6b",4,3.6,1,0.232693009749558,0.0953101798043249
"11285",1,5,2,125,14,1.7,1.533914,0.6548211,1,0.5119561,1,0.104174717,"Exp6b",4,3,1,0.427822638792013,0.53062825106217
"11286",3,3,2,126,14,1.1,1.3100647,0.7200106,2,0.5917437,1,0.070593354,"Exp6b",4,3.6,1,0.270076525306425,0.0953101798043249
"11287",5,1,2,127,14,0.5,0.494022,1.039712,2,0.6913164,1,0.115688098,"Exp6b",4,4.2,1,-0.705175228372887,-0.693147180559945
"11288",5,2,1,128,14,0.8,0.5419271,0.8273845,2,0.7254352,1,0.193643362,"Exp6b",4,3.9,1,-0.612623788433694,-0.22314355131421
"11289",1,5,1,129,14,1.7,1.6778496,1.125992,1,0.5504448,1,0.104174717,"Exp6b",4,3,1,0.517512973515445,0.53062825106217
"11290",3,2,2,130,14,0.8,0.821884,0.7427999,2,0.5606731,1,0.197596593,"Exp6b",4,3.9,1,-0.196156013105623,-0.22314355131421
"11291",1,3,2,131,14,1.1,1.229823,0.5853202,2,0.4893319,1,0.069251514,"Exp6b",4,3.6,1,0.206870256590352,0.0953101798043249
"11292",3,1,1,132,14,0.5,0.5338547,0.6334527,1,0.7394873,1,0.109942646,"Exp6b",4,4.2,1,-0.627631574425427,-0.693147180559945
"11293",3,5,2,133,14,1.7,1.5740765,0.6995804,2,0.7455723,1,0.135369893,"Exp6b",4,3,1,0.453668751101325,0.53062825106217
"11294",1,1,1,134,14,0.5,0.5819834,0.7776081,1,0.5162173,1,0.118539353,"Exp6b",4,4.2,1,-0.541313353994239,-0.693147180559945
"11295",3,4,2,135,14,1.4,1.3260206,0.4842244,2,0.6048804,1,0.15432701,"Exp6b",4,3.3,1,0.282182427087944,0.336472236621213
"11296",1,4,1,136,14,1.4,1.4299114,0.9969344,1,0.5248553,1,0.163501429,"Exp6b",4,3.3,1,0.357612484310379,0.336472236621213
"11297",5,1,1,137,14,0.5,0.8379115,0.7489429,1,1.3179346,1,0.115688098,"Exp6b",4,4.2,1,-0.176842792668919,-0.693147180559945
"11298",5,5,1,138,14,1.7,1.6060863,0.5423121,1,0.7612832,1,0.11377451,"Exp6b",4,3,1,0.473800350070881,0.53062825106217
"11299",3,4,1,139,14,1.4,1.5098986,0.649764,2,0.956458,1,0.15432701,"Exp6b",4,3.3,1,0.412042496254134,0.336472236621213
"11300",1,2,1,140,14,0.8,0.7818399,0.6072386,1,0.488329,1,0.183785275,"Exp6b",4,3.9,1,-0.246105290854972,-0.22314355131421
"11301",5,2,2,141,14,0.8,1.2619501,0.7126856,2,0.7145471,1,0.193643362,"Exp6b",4,3.9,1,0.232658222925234,-0.22314355131421
"11302",1,1,2,142,14,0.5,0.5979824,0.6824027,1,0.5359922,1,0.118539353,"Exp6b",4,4.2,1,-0.514193956902746,-0.693147180559945
"11303",3,3,1,143,14,1.1,1.1099516,0.5603116,2,0.8704396,1,0.070593354,"Exp6b",4,3.6,1,0.104316410769974,0.0953101798043249
"11304",5,3,2,144,14,1.1,1.2619848,0.998498,2,1.8290909,1,0.140282894,"Exp6b",4,3.6,1,0.232685719672478,0.0953101798043249
"11305",1,3,1,145,14,1.1,1.1339046,0.8452677,1,0.5267277,1,0.069251514,"Exp6b",4,3.6,1,0.12566707478256,0.0953101798043249
"11306",1,4,2,146,14,1.4,1.2460441,0.8470807,2,0.4844367,1,0.163501429,"Exp6b",4,3.3,1,0.219973812997362,0.336472236621213
"11307",5,4,2,147,14,1.4,1.4059621,0.8290383,2,0.7644814,1,0.132114678,"Exp6b",4,3.3,1,0.340721837121885,0.336472236621213
"11308",5,5,2,148,14,1.7,1.5257953,0.9405353,2,0.6026887,1,0.11377451,"Exp6b",4,3,1,0.422515782317956,0.53062825106217
"11309",1,2,2,149,14,0.8,0.7979767,1.067131,2,0.537334,1,0.183785275,"Exp6b",4,3.9,1,-0.225675879953586,-0.22314355131421
"11310",5,4,1,150,14,1.4,1.3098511,0.5935085,2,0.7664172,1,0.132114678,"Exp6b",4,3.3,1,0.269913466630667,0.336472236621213
"11311",3,2,2,151,14,0.8,1.3578728,0.6863775,2,0.6295824,1,0.197596593,"Exp6b",4,3.9,1,0.305919357591878,-0.22314355131421
"11312",3,3,2,152,14,1.1,1.2060665,0.6938407,2,0.6426407,1,0.070593354,"Exp6b",4,3.6,1,0.187364237746644,0.0953101798043249
"11313",3,4,2,153,14,1.4,1.7018399,0.5550605,2,0.5775818,1,0.15432701,"Exp6b",4,3.3,1,0.531709959921782,0.336472236621213
"11314",3,1,2,154,14,0.5,0.7020932,0.5619682,2,0.8160965,1,0.109942646,"Exp6b",4,4.2,1,-0.35368912023586,-0.693147180559945
"11315",3,5,1,155,14,1.7,1.6539289,0.6402764,1,0.9656,1,0.135369893,"Exp6b",4,3,1,0.503153608978633,0.53062825106217
"11316",3,3,1,156,14,1.1,1.2380677,0.7014985,1,0.56096,1,0.070593354,"Exp6b",4,3.6,1,0.213551857743003,0.0953101798043249
"11317",3,2,1,157,14,0.8,0.9179605,0.6651971,1,0.7947056,1,0.197596593,"Exp6b",4,3.9,1,-0.0856009176098315,-0.22314355131421
"11318",5,2,2,158,14,0.8,0.6298928,1.3073208,2,0.7184081,1,0.193643362,"Exp6b",4,3.9,1,-0.462205632805357,-0.22314355131421
"11319",5,4,1,159,14,1.4,1.4219367,0.6867644,1,1.1632466,1,0.132114678,"Exp6b",4,3.3,1,0.352019815622305,0.336472236621213
"11320",3,1,1,160,14,0.5,0.7018554,0.7332578,1,0.6606495,1,0.109942646,"Exp6b",4,4.2,1,-0.354027879079701,-0.693147180559945
"11321",5,5,1,161,14,1.7,1.5259405,0.5731061,1,0.8740651,1,0.11377451,"Exp6b",4,3,1,0.422610941276415,0.53062825106217
"11322",1,5,1,162,14,1.7,1.6060844,0.6099419,2,1.0422521,1,0.104174717,"Exp6b",4,3,1,0.473799167070239,0.53062825106217
"11323",5,1,1,163,14,0.5,0.4780242,0.6186307,2,0.76755,1,0.115688098,"Exp6b",4,4.2,1,-0.738093920157153,-0.693147180559945
"11324",5,1,2,164,14,0.5,0.5340219,0.7518465,1,0.6615376,1,0.115688098,"Exp6b",4,4.2,1,-0.627318429626925,-0.693147180559945
"11325",5,3,2,165,14,1.1,1.3259672,0.5896779,2,0.8340496,1,0.140282894,"Exp6b",4,3.6,1,0.282142155409464,0.0953101798043249
"11326",1,1,2,166,14,0.5,0.7099487,0.658447,2,0.5806563,1,0.118539353,"Exp6b",4,4.2,1,-0.342562565078314,-0.693147180559945
"11327",5,2,1,167,14,0.8,0.6460687,0.6684788,2,1.0248976,1,0.193643362,"Exp6b",4,3.9,1,-0.436849434104724,-0.22314355131421
"11328",5,4,2,168,14,1.4,1.2299871,0.8327766,2,0.8150781,1,0.132114678,"Exp6b",4,3.3,1,0.207003681524451,0.336472236621213
"11329",1,5,2,169,14,1.7,1.7419435,0.5750583,2,0.5873593,1,0.104174717,"Exp6b",4,3,1,0.555001443920392,0.53062825106217
"11330",1,1,1,170,14,0.5,0.558058,0.9793608,1,0.5666946,1,0.118539353,"Exp6b",4,4.2,1,-0.583292379350159,-0.693147180559945
"11331",3,4,1,171,14,1.4,1.3738286,0.4147441,2,0.615893,1,0.15432701,"Exp6b",4,3.3,1,0.317601440749533,0.336472236621213
"11332",1,2,1,172,14,0.8,0.5821308,0.6639279,1,0.4227176,1,0.183785275,"Exp6b",4,3.9,1,-0.541060114233418,-0.22314355131421
"11333",5,3,1,173,14,1.1,0.9180293,0.6149376,1,0.85841,1,0.140282894,"Exp6b",4,3.6,1,-0.0855259716596609,0.0953101798043249
"11334",5,5,2,174,14,1.7,1.7979287,0.3064421,2,0.6469339,1,0.11377451,"Exp6b",4,3,1,0.586635280090728,0.53062825106217
"11335",1,3,2,175,14,1.1,1.3821717,0.5992045,1,0.5045487,1,0.069251514,"Exp6b",4,3.6,1,0.323655957859848,0.0953101798043249
"11336",1,4,1,176,14,1.4,1.4059086,0.5048149,1,0.5013673,1,0.163501429,"Exp6b",4,3.3,1,0.340683784163044,0.336472236621213
"11337",1,4,2,177,14,1.4,1.2059852,0.5656453,2,0.4714274,1,0.163501429,"Exp6b",4,3.3,1,0.187296826256226,0.336472236621213
"11338",1,2,2,178,14,0.8,0.9979024,0.6556751,2,0.5660854,1,0.183785275,"Exp6b",4,3.9,1,-0.0020998030441561,-0.22314355131421
"11339",3,5,2,179,14,1.7,1.645858,0.4542138,2,0.6031841,1,0.135369893,"Exp6b",4,3,1,0.498261828788594,0.53062825106217
"11340",1,3,1,180,14,1.1,1.3659798,0.4764461,1,0.4918088,1,0.069251514,"Exp6b",4,3.6,1,0.311871973337942,0.0953101798043249
"11341",5,5,2,181,14,1.7,1.7180138,0.5158412,2,0.6593901,1,0.11377451,"Exp6b",4,3,1,0.541168856125844,0.53062825106217
"11342",5,4,2,182,14,1.4,1.3420116,0.5718688,2,0.6800456,1,0.132114678,"Exp6b",4,3.3,1,0.294169682327334,0.336472236621213
"11343",1,3,1,183,14,1.1,1.3020395,0.6639501,1,0.4341772,1,0.069251514,"Exp6b",4,3.6,1,0.26393188126782,0.0953101798043249
"11344",3,3,2,184,14,1.1,1.2857617,0.5867052,2,0.7926876,1,0.070593354,"Exp6b",4,3.6,1,0.251351305378715,0.0953101798043249
"11345",5,3,1,185,14,1.1,1.2379839,0.5608494,1,0.6098591,1,0.140282894,"Exp6b",4,3.6,1,0.213484169331314,0.0953101798043249
"11346",1,4,2,186,14,1.4,1.4698688,0.6022379,2,0.4880309,1,0.163501429,"Exp6b",4,3.3,1,0.385173145106795,0.336472236621213
"11347",1,1,1,187,14,0.5,0.4859945,0.728236,1,0.5042333,1,0.118539353,"Exp6b",4,4.2,1,-0.721557972018108,-0.693147180559945
"11348",5,3,2,188,14,1.1,1.2939442,0.4883946,1,0.8420129,1,0.140282894,"Exp6b",4,3.6,1,0.257695073046915,0.0953101798043249
"11349",3,5,2,189,14,1.7,1.662011,0.6020142,2,0.6403692,1,0.135369893,"Exp6b",4,3,1,0.508028314943243,0.53062825106217
"11350",5,1,2,190,14,0.5,0.4619816,0.8642917,2,0.8520246,1,0.115688098,"Exp6b",4,4.2,1,-0.772230215533335,-0.693147180559945
"11351",5,4,1,191,14,1.4,1.4858349,0.5327616,1,0.7328855,1,0.132114678,"Exp6b",4,3.3,1,0.395976836489185,0.336472236621213
"11352",1,3,2,192,14,1.1,1.3498984,0.5968717,2,0.4876693,1,0.069251514,"Exp6b",4,3.6,1,0.300029330358959,0.0953101798043249
"11353",3,4,2,193,14,1.4,1.4140544,0.4318773,2,0.7987756,1,0.15432701,"Exp6b",4,3.3,1,0.346461039153007,0.336472236621213
"11354",1,2,1,194,14,0.8,0.5819464,0.9027178,1,0.5001689,1,0.183785275,"Exp6b",4,3.9,1,-0.541376931711748,-0.22314355131421
"11355",3,1,2,195,14,0.5,0.5418377,0.7404342,2,0.6577136,1,0.109942646,"Exp6b",4,4.2,1,-0.61278876888001,-0.693147180559945
"11356",5,1,1,196,14,0.5,0.5099633,0.7620522,2,0.8715893,1,0.115688098,"Exp6b",4,4.2,1,-0.673416516637381,-0.693147180559945
"11357",1,1,2,197,14,0.5,0.5499364,0.7117231,2,0.5662679,1,0.118539353,"Exp6b",4,4.2,1,-0.597952643805657,-0.693147180559945
"11358",3,4,1,198,14,1.4,1.3740289,0.6302057,2,1.0949474,1,0.15432701,"Exp6b",4,3.3,1,0.317747227057851,0.336472236621213
"11359",3,3,1,199,14,1.1,1.1740357,0.5431515,1,0.5633816,1,0.070593354,"Exp6b",4,3.6,1,0.160447129802168,0.0953101798043249
"11360",1,5,1,200,14,1.7,1.6618954,0.657247,1,0.5175477,1,0.104174717,"Exp6b",4,3,1,0.507958758231269,0.53062825106217
"11361",5,2,1,201,14,0.8,0.7740098,0.5418394,2,0.7060604,1,0.193643362,"Exp6b",4,3.9,1,-0.256170743973858,-0.22314355131421
"11362",1,2,2,202,14,0.8,0.7419361,0.6181211,2,0.5166233,1,0.183785275,"Exp6b",4,3.9,1,-0.298492158121559,-0.22314355131421
"11363",3,2,2,203,14,0.8,1.2460131,0.7727378,2,0.7968054,1,0.197596593,"Exp6b",4,3.9,1,0.219948933953653,-0.22314355131421
"11364",3,5,1,204,14,1.7,1.5898706,0.5888636,1,0.998494,1,0.135369893,"Exp6b",4,3,1,0.463652629272513,0.53062825106217
"11365",5,5,1,205,14,1.7,1.7259733,0.5985431,1,0.7865409,1,0.11377451,"Exp6b",4,3,1,0.545791123248422,0.53062825106217
"11366",5,2,2,206,14,0.8,0.7259674,0.4588502,2,0.636315,1,0.193643362,"Exp6b",4,3.9,1,-0.320250168746804,-0.22314355131421
"11367",1,4,1,207,14,1.4,1.3100249,0.4767644,1,0.654416,1,0.163501429,"Exp6b",4,3.3,1,0.270046144666005,0.336472236621213
"11368",1,5,2,208,14,1.7,1.5660022,0.5184165,2,0.5719383,1,0.104174717,"Exp6b",4,3,1,0.448526002420754,0.53062825106217
"11369",3,2,1,209,14,0.8,0.8780443,0.8679409,1,0.5589312,1,0.197596593,"Exp6b",4,3.9,1,-0.130058231038995,-0.22314355131421
"11370",3,1,1,210,14,0.5,0.5980571,0.8632387,1,0.7178219,1,0.109942646,"Exp6b",4,4.2,1,-0.51406904464007,-0.693147180559945
"11371",1,1,1,211,14,0.5,0.6139973,1.1342086,1,0.5131438,1,0.118539353,"Exp6b",4,4.2,1,-0.4877647482388,-0.693147180559945
"11372",5,5,1,212,14,1.7,1.7418505,0.5132244,1,0.7837961,1,0.11377451,"Exp6b",4,3,1,0.554948053851965,0.53062825106217
"11373",5,4,1,213,14,1.4,1.3258465,0.6484088,1,1.0499492,1,0.132114678,"Exp6b",4,3.3,1,0.282051123373478,0.336472236621213
"11374",1,3,2,214,14,1.1,1.2859893,0.6340036,2,0.5583722,1,0.069251514,"Exp6b",4,3.6,1,0.251528305407563,0.0953101798043249
"11375",3,3,2,215,14,1.1,1.285981,0.5745274,2,0.5570285,1,0.070593354,"Exp6b",4,3.6,1,0.251521851211727,0.0953101798043249
"11376",5,1,1,216,14,0.5,0.4939456,0.7969686,2,0.682183,1,0.115688098,"Exp6b",4,4.2,1,-0.705329889315517,-0.693147180559945
"11377",5,5,2,217,14,1.7,1.7180465,0.5462166,1,0.7924175,1,0.11377451,"Exp6b",4,3,1,0.541187889552005,0.53062825106217
"11378",3,1,1,218,14,0.5,0.4938816,0.8968603,1,0.7059694,1,0.109942646,"Exp6b",4,4.2,1,-0.705459466634485,-0.693147180559945
"11379",1,5,1,219,14,1.7,1.8539437,0.6180973,1,0.4481772,1,0.104174717,"Exp6b",4,3,1,0.617315099908042,0.53062825106217
"11380",3,1,2,220,14,0.5,0.453905,0.7300728,2,0.6516199,1,0.109942646,"Exp6b",4,4.2,1,-0.789867353938177,-0.693147180559945
"11381",3,2,2,221,14,0.8,0.9259545,0.5317493,2,0.7143872,1,0.197596593,"Exp6b",4,3.9,1,-0.0769301816122883,-0.22314355131421
"11382",5,4,2,222,14,1.4,1.4458548,0.5946311,1,0.9697517,1,0.132114678,"Exp6b",4,3.3,1,0.368700703756896,0.336472236621213
"11383",5,2,1,223,14,0.8,0.9258162,0.6422111,1,0.9803541,1,0.193643362,"Exp6b",4,3.9,1,-0.0770795521582821,-0.22314355131421
"11384",1,4,1,224,14,1.4,1.3020522,0.652242,1,0.6550225,1,0.163501429,"Exp6b",4,3.3,1,0.263941635148607,0.336472236621213
"11385",1,1,2,225,14,0.5,0.485985,1.1109308,2,0.5518225,1,0.118539353,"Exp6b",4,4.2,1,-0.721577519755483,-0.693147180559945
"11386",5,1,2,226,14,0.5,0.5099208,1.144215,2,1.0466454,1,0.115688098,"Exp6b",4,4.2,1,-0.673499859440793,-0.693147180559945
"11387",3,3,1,227,14,1.1,1.2619494,0.5587764,1,0.8225904,1,0.070593354,"Exp6b",4,3.6,1,0.232657668228029,0.0953101798043249
"11388",3,4,1,228,14,1.4,1.2940595,0.4947115,1,0.6320885,1,0.15432701,"Exp6b",4,3.3,1,0.257784176474454,0.336472236621213
"11389",3,2,1,229,14,0.8,0.9098912,0.6399517,1,0.7229532,1,0.197596593,"Exp6b",4,3.9,1,-0.0944302470587209,-0.22314355131421
"11390",1,3,1,230,14,1.1,1.2859929,0.642777,1,0.5264377,1,0.069251514,"Exp6b",4,3.6,1,0.251531104804853,0.0953101798043249
"11391",5,3,1,231,14,1.1,1.2939206,0.5347528,1,0.5903297,1,0.140282894,"Exp6b",4,3.6,1,0.257676834072452,0.0953101798043249
"11392",1,5,2,232,14,1.7,1.6699562,0.5986728,2,0.6127199,1,0.104174717,"Exp6b",4,3,1,0.512797398539805,0.53062825106217
"11393",5,3,2,233,14,1.1,1.3580284,0.5166592,2,0.6746527,1,0.140282894,"Exp6b",4,3.6,1,0.306033942025339,0.0953101798043249
"11394",3,5,1,234,14,1.7,1.6379209,0.5547472,1,0.6361066,1,0.135369893,"Exp6b",4,3,1,0.493427693666559,0.53062825106217
"11395",5,2,2,235,14,0.8,0.8538827,0.7325797,1,0.4538491,1,0.193643362,"Exp6b",4,3.9,1,-0.157961448257417,-0.22314355131421
"11396",1,2,1,236,14,0.8,0.8618883,0.590029,1,0.5648679,1,0.183785275,"Exp6b",4,3.9,1,-0.148629599081553,-0.22314355131421
"11397",3,4,2,237,14,1.4,1.6139831,0.4048802,2,0.7490178,1,0.15432701,"Exp6b",4,3.3,1,0.478705098913135,0.336472236621213
"11398",1,2,2,238,14,0.8,0.8539701,0.5331514,2,0.5263082,1,0.183785275,"Exp6b",4,3.9,1,-0.157859097516093,-0.22314355131421
"11399",1,4,2,239,14,1.4,1.2938864,0.5988425,2,0.5400665,1,0.163501429,"Exp6b",4,3.3,1,0.257650402425886,0.336472236621213
"11400",3,5,2,240,14,1.7,1.7820419,0.4950425,2,0.7088166,1,0.135369893,"Exp6b",4,3,1,0.57775984167904,0.53062825106217
"11401",5,3,1,241,14,1.1,1.2777597,0.5335129,2,0.5739203,1,0.140282894,"Exp6b",4,3.6,1,0.245108310106817,0.0953101798043249
"11402",3,2,1,242,14,0.8,1.2619163,0.4379234,2,1.0026433,1,0.197596593,"Exp6b",4,3.9,1,0.232631438623179,-0.22314355131421
"11403",3,3,2,243,14,1.1,1.2778453,0.6591815,2,0.694289,1,0.070593354,"Exp6b",4,3.6,1,0.245175300115079,0.0953101798043249
"11404",1,5,2,244,14,1.7,1.5737873,0.4388686,2,0.6630669,1,0.104174717,"Exp6b",4,3,1,0.453485007445825,0.53062825106217
"11405",1,3,2,245,14,1.1,1.2140534,0.6791421,2,0.5321758,1,0.069251514,"Exp6b",4,3.6,1,0.193964678490343,0.0953101798043249
"11406",5,5,1,246,14,1.7,1.7981157,0.4602415,1,0.8910029,1,0.11377451,"Exp6b",4,3,1,0.586739283256077,0.53062825106217
"11407",1,4,2,247,14,1.4,1.4859843,0.4350272,2,0.5111273,1,0.163501429,"Exp6b",4,3.3,1,0.396077380963846,0.336472236621213
"11408",3,5,2,248,14,1.7,1.5899935,0.5672532,2,0.6898364,1,0.135369893,"Exp6b",4,3,1,0.46372992817347,0.53062825106217
"11409",3,4,2,249,14,1.4,1.3658722,0.4980393,2,0.5603081,1,0.15432701,"Exp6b",4,3.3,1,0.311793198938702,0.336472236621213
"11410",5,2,1,250,14,0.8,0.8939669,0.7045923,1,0.8253695,1,0.193643362,"Exp6b",4,3.9,1,-0.112086529102552,-0.22314355131421
