WMSize,DurLevel,TPresent,NT,NSub,curDur,phyDur,repVDur,repDur,presentColorDeg,respColorDeg,WMRP
5,3,2,104,11,1.1,1.100137687,1.059400118,1.045971471,2.740166926,2.513274123,1
3,1,1,105,11,0.5,0.500114299,0.480022941,0.469986552,2.722713633,2.722713633,1
3,5,1,106,11,1.7,1.700134639,1.520198192,1.509984524,2.391101075,2.391101075,1
1,2,1,107,11,0.8,0.800097224,1.010123589,0.997896399,5.375614096,5.375614096,1
5,1,2,108,11,0.5,0.500048363,0.919710456,0.902034568,5.183627878,1.884955592,2
5,1,1,109,11,0.5,0.500057694,0.40004659,0.38999154,3.525565089,3.525565089,1
1,4,2,110,11,1.4,1.400155757,1.090126375,1.077932154,2.670353756,4.921828491,2
1,3,2,111,11,1.1,1.100116227,0.860127461,0.853901025,1.012290966,4.991641661,2
1,1,2,112,11,0.5,0.500037477,0.680394419,0.67799162,4.904375198,2.740166926,2
3,3,1,113,11,1.1,1.10014173,0.79009151,0.773959819,0.523598776,0.523598776,1
5,2,2,114,11,0.8,0.800070787,0.799974994,0.789964109,4.485496178,2.722713633,2
1,2,2,115,11,0.8,0.799997698,0.7701737,0.757999072,4.886921906,1.710422667,2
3,2,2,116,11,0.8,0.800111531,0.820160279,0.8059628,4.468042885,5.445427266,2
3,5,2,117,11,1.7,1.700247849,1.550156239,1.542012386,0.802851456,2.530727415,2
5,4,1,118,11,1.4,1.400163533,1.890219556,1.878015071,6.126105675,6.126105675,1
5,2,1,119,11,0.8,0.800092248,1.169623138,1.15795018,3.351032164,3.351032164,1
5,3,1,120,11,1.1,1.100096944,0.789058935,0.773951733,5.829399702,5.829399702,1
3,5,1,121,11,1.7,1.700190933,1.490145285,1.477938312,0.977384381,0.977384381,1
1,3,2,122,11,1.1,1.100096633,0.960161268,0.949946045,0.977384381,4.241150082,2
3,2,1,123,11,0.8,0.800090381,0.860105068,0.853974113,5.323254219,5.323254219,2
5,1,1,124,11,0.5,0.50006889,0.56010908,0.549999602,0.628318531,0.628318531,1
5,4,2,125,11,1.4,1.400145183,1.349621788,1.333967818,2.583087293,4.22369679,2
3,5,2,126,11,1.7,1.700179425,1.470217211,1.462004623,3.857177647,3.333578871,2
5,4,1,127,11,1.4,1.400108172,1.650170453,1.637958503,4.380776423,4.380776423,2
1,4,1,128,11,1.4,1.400165399,1.440169902,1.429983292,0.977384381,0.977384381,1
5,2,1,129,11,0.8,0.800078563,0.780070868,0.773889218,4.206243497,4.206243497,2
1,3,1,130,11,1.1,1.100122136,1.250221522,1.237972561,0.017453293,0.017453293,1
1,5,1,131,11,1.7,1.700295746,1.570273101,1.557951984,3.490658504,3.490658504,1
5,2,2,132,11,0.8,0.800030977,0.900140051,0.885968386,5.724679947,1.850049007,2
3,3,2,133,11,1.1,1.100047803,0.898990223,0.886007574,0.802851456,6.23082543,1
1,2,1,134,11,0.8,0.800059591,0.900180483,0.886041164,1.640609497,1.640609497,1
5,5,2,135,11,1.7,1.70023292,1.390153776,1.382020186,5.427973974,6.091199089,2
1,5,2,136,11,1.7,1.700212704,1.650118202,1.637985872,4.817108736,3.368485456,2
5,3,1,137,11,1.1,1.10016008,1.240781858,1.237963541,2.408554368,2.408554368,2
3,3,1,138,11,1.1,1.100285731,1.231704529,1.222004038,5.794493117,5.794493117,1
1,2,2,139,11,0.8,0.800149786,0.910715857,0.901934731,5.707226654,3.036872898,2
1,1,2,140,11,0.5,0.500090661,0.560026038,0.549946418,3.94444411,0.401425728,2
3,1,2,141,11,0.5,0.50005054,0.579578716,0.565993317,4.171336912,2.35619449,2
5,5,1,142,11,1.7,1.70018378,1.630094645,1.621900408,0.959931089,0.959931089,2
3,1,1,143,11,0.5,0.50002286,0.430213018,0.422025312,3.822271062,3.822271062,2
5,1,2,144,11,0.5,0.500041832,0.480041291,0.469965714,3.281218994,4.660029103,2
1,4,2,145,11,1.4,1.400118435,1.340387085,1.333982436,4.991641661,0.645771823,2
3,2,2,146,11,0.8,0.800085405,0.690110265,0.677972959,3.438298626,0.872664626,2
1,1,1,147,11,0.5,0.500272917,0.51007367,0.502023433,2.809980096,2.809980096,1
3,4,1,148,11,1.4,1.400217649,1.490089302,1.477957595,1.256637061,1.256637061,2
5,3,2,149,11,1.1,1.100141108,1.071860062,1.061931596,3.281218994,5.916666164,2
3,4,2,150,11,1.4,1.400156068,1.230766814,1.222004349,3.298672286,4.15388362,2
1,5,1,151,11,1.7,1.700172272,1.660239924,1.653896235,3.089232776,3.089232776,1
1,2,2,152,11,0.8,0.800078563,0.950161153,0.933991207,3.682644722,2.129301687,2
1,4,2,153,11,1.4,1.400127766,1.501401285,1.493967172,4.590215933,4.799655443,1
1,1,2,154,11,0.5,0.500049296,0.449924003,0.437997256,2.024581932,0.959931089,2
5,4,1,155,11,1.4,1.400182193,1.008836913,0.998037601,2.21656815,2.21656815,1
5,3,2,156,11,1.1,1.10011716,0.890002466,0.88596963,5.689773362,3.019419606,2
3,2,2,157,11,0.8,0.800030666,0.880092857,0.869995509,1.832595715,1.570796327,2
1,5,2,158,11,1.7,1.700170406,1.810219257,1.797924888,3.316125579,4.78220215,2
5,1,2,159,11,0.5,0.500131716,0.590125909,0.581990453,0.104719755,1.099557429,1
1,3,1,160,11,1.1,1.100287286,1.070152893,1.061968918,1.902408885,1.902408885,1
3,3,2,161,11,1.1,1.100145462,1.570219606,1.558008589,2.373647783,2.373647783,1
3,5,2,162,11,1.7,1.700247849,1.728478821,1.717937341,5.619960191,6.021385919,1
3,2,1,163,11,0.8,0.80002569,1.020540777,1.013974711,5.881759579,5.881759579,1
1,3,2,164,11,1.1,1.100125868,0.990242789,0.982015894,2.949606436,2.234021443,2
3,1,2,165,11,0.5,0.500060804,0.700142414,0.693988445,0.383972435,1.343903524,1
3,5,1,166,11,1.7,1.700203063,1.650239187,1.637963479,1.518436449,1.518436449,1
5,5,2,167,11,1.7,1.700184091,1.720279803,1.717963467,5.515240436,3.124139361,2
5,2,2,168,11,0.8,0.800045906,0.730864318,0.726015996,0.261799388,1.396263402,2
1,2,1,169,11,0.8,0.799988368,0.930143817,0.918015531,3.769911184,3.769911184,1
3,3,1,170,11,1.1,1.100119959,1.040149126,1.029970292,5.602506899,5.602506899,1
5,2,1,171,11,0.8,0.800080118,0.719960389,0.709955724,1.919862177,1.919862177,2
1,1,1,172,11,0.5,0.500046497,0.499135841,0.486005148,5.777039824,5.777039824,1
3,4,1,173,11,1.4,1.40000989,1.390178657,1.381964203,1.117010721,1.117010721,1
1,4,1,174,11,1.4,1.400137096,1.619354,1.605881189,0.244346095,0.244346095,1
3,1,1,175,11,0.5,0.499986782,0.65833246,0.646008233,0.296705973,0.296705973,1
5,3,1,176,11,1.1,1.100109696,1.429435166,1.413976515,0.855211333,0.855211333,1
3,4,2,177,11,1.4,1.400199299,1.008396514,0.997965756,3.612831552,3.089232776,1
5,4,2,178,11,1.4,1.400129321,1.420125819,1.413997353,4.188790205,4.398229715,2
5,1,1,179,11,0.5,0.500052095,0.639820755,0.629963201,0.715584993,0.715584993,2
5,5,1,180,11,1.7,1.700156099,1.760178872,1.749908909,6.108652382,6.108652382,1
1,3,1,181,11,1.1,1.100115605,1.440200071,1.429957789,2.722713633,2.722713633,1
5,1,1,182,11,0.5,0.50004121,0.518852735,0.502027476,3.752457892,3.752457892,1
1,1,1,183,11,0.5,0.500052095,0.380278378,0.373978542,1.466076572,1.466076572,1
5,2,1,184,11,0.8,0.800105621,0.688844116,0.678031741,0.541052068,0.541052068,2
1,2,1,185,11,0.8,0.799983392,0.730415832,0.725970277,2.28638132,2.28638132,1
3,4,2,186,11,1.4,1.400115325,1.451363077,1.445925378,5.410520681,1.605702912,2
5,4,2,187,11,1.4,1.400200543,1.43018596,1.413967806,6.283185307,5.009094953,2
1,3,2,188,11,1.1,1.100091968,1.350180063,1.333964397,5.480333851,1.815142422,2
5,2,2,189,11,0.8,0.80011122,1.030148078,1.013992128,6.195918845,3.298672286,2
5,5,2,190,11,1.7,1.700121265,1.550175211,1.542015185,2.164208272,1.308996939,1
3,2,1,191,11,0.8,0.800072031,0.950135028,0.934036615,2.111848395,2.111848395,2
3,2,2,192,11,0.8,0.800093803,0.920319737,0.917984118,1.79768913,2.652900463,2
5,3,2,193,11,1.1,1.100096633,0.710045181,0.693918466,2.181661565,3.682644722,2
5,3,1,194,11,1.1,1.100080149,1.010110837,0.997907907,2.373647783,2.373647783,2
3,4,1,195,11,1.4,1.400197433,1.440069133,1.430033988,4.066617157,4.066617157,2
3,5,1,196,11,1.7,1.700155477,1.91996269,1.909976686,4.380776423,4.380776423,1
1,4,1,197,11,1.4,1.400153269,1.410028044,1.39801359,3.926990817,3.926990817,1
3,1,1,198,11,0.5,0.500055205,0.480037869,0.469991839,5.410520681,5.410520681,1
1,5,2,199,11,1.7,1.70024505,1.850221273,1.845958284,5.846852994,5.183627878,1
1,1,2,200,11,0.5,0.500017261,0.500062048,0.485980267,1.134464014,5.410520681,2
1,5,1,201,11,1.7,1.700183469,1.511876011,1.509999453,2.862339973,2.862339973,1
3,1,2,202,11,0.5,0.500060182,0.419066807,0.40598681,2.914699851,4.188790205,2
5,5,1,203,11,1.7,1.70017165,1.810222679,1.797957856,4.031710572,4.031710572,1
1,2,2,204,11,0.8,0.800152896,1.05944988,1.045969294,3.333578871,1.343903524,2
3,3,2,205,11,1.1,1.10012649,0.998555017,0.981985415,5.707226654,4.36332313,2
3,5,2,206,11,1.7,1.700243806,1.580316758,1.574012257,4.974188368,4.4331363,2
1,4,2,207,11,1.4,1.400203032,1.220120407,1.205995705,0.750491578,2.775073511,2
5,4,1,208,11,1.4,1.400200854,1.44016928,1.429984847,2.583087293,2.583087293,1
5,1,2,209,11,0.5,0.500078532,0.490120404,0.486006703,2.897246558,0.506145483,2
3,3,1,210,11,1.1,1.100166923,0.971673235,0.965963086,3.717551307,3.717551307,1
5,5,2,211,11,1.7,1.700149257,1.520140343,1.509994165,4.939281783,6.073745797,2
3,1,1,212,11,0.5,0.500058005,0.740173665,0.725964367,1.396263402,1.396263402,1
3,1,2,213,11,0.5,0.500027525,0.470003542,0.454003722,2.251474735,2.164208272,1
1,3,2,214,11,1.1,1.10010503,0.770000774,0.757994718,0.994837674,0.174532925,2
1,5,1,215,11,1.7,1.700184091,1.720120251,1.701930875,3.159045946,3.159045946,1
3,4,1,216,11,1.4,1.400166643,1.290193368,1.286013421,5.864306287,5.864306287,1
3,2,2,217,11,0.8,0.800088826,0.788292591,0.774038817,5.829399702,2.967059728,2
1,3,1,218,11,1.1,1.100070818,1.109199465,1.093985584,5.550147021,5.550147021,1
3,3,1,219,11,1.1,1.100105652,1.181784196,1.173958824,1.93731547,1.93731547,1
5,2,2,220,11,0.8,0.800079496,1.0499928,1.045874123,3.019419606,5.288347634,2
3,4,2,221,11,1.4,1.400147982,1.49024761,1.477995228,2.565634,5.061454831,2
5,5,1,222,11,1.7,1.700182536,1.850307424,1.845943977,3.490658504,3.490658504,1
5,4,1,223,11,1.4,1.400202099,1.409240861,1.397898514,0.715584993,0.715584993,1
1,1,2,224,11,0.5,0.500053028,0.800119306,0.789978415,0.226892803,2.914699851,2
3,2,1,225,11,0.8,0.80009287,0.720028502,0.709978739,5.235987756,5.235987756,2
1,4,1,226,11,1.4,1.400130565,1.531679057,1.526015561,4.555309348,4.555309348,1
1,2,2,227,11,0.8,0.800237492,0.750093849,0.741987007,1.884955592,3.665191429,2
5,1,1,228,11,0.5,0.500060493,0.448382916,0.437975795,4.101523742,4.101523742,1
5,1,2,229,11,0.5,0.500074177,0.499453388,0.486021321,6.143558967,3.316125579,2
1,4,2,230,11,1.4,1.400154513,1.420192065,1.413978692,4.206243497,5.323254219,2
3,3,2,231,11,1.1,1.100103164,0.990113406,0.982035799,4.694935688,1.466076572,2
1,1,1,232,11,0.5,0.500079776,0.460060032,0.453988482,4.886921906,4.886921906,1
5,2,1,233,11,0.8,0.800066122,0.560063049,0.54991034,4.136430327,4.136430327,1
1,5,2,234,11,1.7,1.700127175,1.711416142,1.70189262,2.42600766,1.326450232,2
3,5,1,235,11,1.7,1.700164497,1.780240683,1.765955497,0.959931089,0.959931089,1
5,3,2,236,11,1.1,1.100104408,1.170200074,1.15792872,0.733038286,0.959931089,1
1,2,1,237,11,0.8,0.80016347,0.91011093,0.901954636,3.298672286,3.298672286,1
3,5,2,238,11,1.7,1.700192799,1.760332825,1.750024919,5.183627878,2.00712864,2
5,4,2,239,11,1.4,1.400157312,1.370174695,1.365993192,4.57276264,0.994837674,1
5,3,1,240,11,1.1,1.099970671,1.080966316,1.077985959,3.211405824,3.211405824,1
3,3,1,241,11,1.1,1.100230059,1.360167426,1.349974907,2.705260341,2.705260341,1
3,4,1,242,11,1.4,1.400148293,1.330195384,1.317993076,4.118977035,4.118977035,1
1,5,1,243,11,1.7,1.700272108,1.580219099,1.573940723,2.827433388,2.827433388,1
5,4,1,244,11,1.4,1.400130565,1.650261269,1.637903142,0.261799388,0.261799388,1
3,4,2,245,11,1.4,1.400138651,1.430071195,1.413981491,1.588249619,3.420845334,1
1,1,2,246,11,0.5,0.500069201,0.970913732,0.965982058,3.316125579,3.612831552,2
5,1,2,247,11,0.5,0.500064225,0.479985619,0.470028228,6.195918845,3.263765701,1
5,5,1,248,11,1.7,1.700076168,1.530266731,1.525891776,3.94444411,3.94444411,1
5,3,2,249,11,1.1,1.100109074,1.300119772,1.285968324,6.056292504,4.310963252,1
5,4,2,250,11,1.4,1.400143938,1.370180604,1.365985417,3.769911184,2.548180708,1
3,2,2,251,11,0.8,0.800077008,0.85012548,0.837991906,5.777039824,2.932153143,2
1,5,2,252,11,1.7,1.70015952,1.870298635,1.861907835,6.126105675,3.228859116,1
1,2,1,253,11,0.8,0.800121172,0.900087489,0.88598176,5.183627878,5.183627878,1
1,3,2,254,11,1.1,1.100064909,1.370162876,1.365967067,2.21656815,3.525565089,2
3,3,2,255,11,1.1,1.100165056,1.280155309,1.270010376,3.769911184,3.106686069,1
5,5,2,256,11,1.7,1.700181914,2.1286352,2.117922039,2.059488517,5.829399702,2
3,2,1,257,11,0.8,0.800084472,0.899773984,0.88597896,2.548180708,2.548180708,1
3,5,2,258,11,1.7,1.700181603,1.440176744,1.429983603,0.383972435,4.310963252,2
1,2,2,259,11,0.8,0.800083539,0.67008111,0.661973335,1.029744259,3.159045946,2
5,2,1,260,11,0.8,0.800181198,0.820009436,0.805988303,2.967059728,2.967059728,1
1,4,1,261,11,1.4,1.40019028,1.3902222,1.382010545,3.577924967,3.577924967,1
3,1,2,262,11,0.5,0.500146022,0.800003919,0.789968463,1.204277184,6.283185307,1
5,3,1,263,11,1.1,1.10016599,1.330204403,1.31792714,4.729842273,4.729842273,2
1,3,1,264,11,1.1,1.100147951,1.260741034,1.254023503,0.296705973,0.296705973,1
5,1,1,265,11,0.5,0.500091594,0.560087931,0.549947662,0.314159265,0.314159265,1
5,2,2,266,11,0.8,0.800011383,0.750738276,0.741950307,3.054326191,5.253441049,2
1,4,2,267,11,1.4,1.400199299,1.36005826,1.349989214,3.263765701,5.846852994,2
1,1,1,268,11,0.5,0.499998911,0.48002574,0.469978465,2.251474735,2.251474735,1
3,1,1,269,11,0.5,0.500058005,0.489987911,0.486034695,2.199114858,2.199114858,1
3,5,1,270,11,1.7,1.700282061,1.80067727,1.797967809,2.094395102,2.094395102,1
3,2,1,271,11,0.8,0.800048083,0.800008273,0.789988679,5.986479334,5.986479334,2
5,4,2,272,11,1.4,1.400194634,1.390457017,1.382013033,5.061454831,1.012290966,1
1,3,1,273,11,1.1,1.100139242,1.410277791,1.397966316,2.844886681,2.844886681,1
3,3,1,274,11,1.1,1.100127423,1.040096253,1.030001393,4.485496178,4.485496178,1
5,1,2,275,11,0.5,0.500033123,0.629999163,0.61396793,3.071779484,3.368485456,1
5,2,1,276,11,0.8,0.800086649,0.8602923,0.853911599,5.358160804,5.358160804,1
3,4,2,277,11,1.4,1.400134297,1.520224318,1.509963064,5.497787144,5.916666164,1
1,1,2,278,11,0.5,0.500092838,0.51003666,0.502040228,0.698131701,1.710422667,2
1,5,1,279,11,1.7,1.700171028,1.428936917,1.413985534,5.829399702,5.829399702,1
5,5,1,280,11,1.7,1.700176626,1.460165156,1.446021172,5.113814708,5.113814708,1
3,5,1,281,11,1.7,1.700147702,1.750235051,1.733891557,1.448623279,1.448623279,1
1,2,2,282,11,0.8,0.800036265,1.0701644,1.061992867,3.176499239,1.815142422,2
1,4,2,283,11,1.4,1.4001231,1.210207688,1.205996328,0.296705973,5.235987756,2
3,4,1,284,11,1.4,1.400127766,1.380084615,1.365961469,2.042035225,2.042035225,2
1,3,2,285,11,1.1,1.100094456,1.248447483,1.237891697,1.815142422,0.383972435,2
1,4,1,286,11,1.4,1.400148293,1.120094064,1.10997961,0.157079633,0.157079633,1
3,5,2,287,11,1.7,1.700232298,1.590232276,1.573922062,0.191986218,1.448623279,2
5,2,2,288,11,0.8,0.800180576,1.050134001,1.045960274,0.296705973,0.733038286,1
5,3,2,289,11,1.1,1.100284176,1.200179581,1.189963424,2.513274123,5.148721293,2
3,3,2,290,11,1.1,1.100069885,1.151834236,1.141955532,4.468042885,2.059488517,2
5,3,1,291,11,1.1,1.100101298,1.150120534,1.1418784,0.907571211,0.907571211,1
1,2,1,292,11,0.8,0.800075453,0.590112846,0.581979256,2.059488517,2.059488517,1
3,2,2,293,11,0.8,0.800063634,0.640040333,0.63002105,3.752457892,3.560471674,2
5,5,2,294,11,1.7,1.700194976,1.771412168,1.765895471,3.473205211,5.724679947,1
5,4,1,295,11,1.4,1.400137096,1.470208191,1.461920648,5.166174586,5.166174586,1
3,1,2,296,11,0.5,0.500059871,0.411245052,0.406034085,2.391101075,2.164208272,1
5,1,1,297,11,0.5,0.499999844,0.480075813,0.470040046,0.680678408,0.680678408,1
1,5,2,298,11,1.7,1.700154855,1.799059673,1.78200364,4.15388362,1.8675023,2
3,1,1,299,11,0.5,0.500098437,0.560086998,0.549981563,4.764748858,4.764748858,2
1,1,1,300,11,0.5,0.500109322,0.429984732,0.422035886,0.401425728,0.401425728,1
1,4,1,301,11,1.4,1.400133675,1.440182654,1.429979249,6.038839212,6.038839212,1
1,3,2,302,11,1.1,1.100088857,1.250180778,1.237964474,4.991641661,5.515240436,2
5,2,2,303,11,0.8,0.800072964,0.930186737,0.918029838,4.834562028,2.932153143,2
1,5,1,304,11,1.7,1.700182847,2.000191897,1.990039499,4.450589593,4.450589593,1
3,4,2,305,11,1.4,1.400192457,1.240123125,1.237976604,2.809980096,2.617993878,1
1,3,1,306,11,1.1,1.10006833,1.01011488,0.997916926,1.483529864,1.483529864,1
5,4,2,307,11,1.4,1.400133675,1.401768689,1.397975024,3.612831552,1.640609497,1
1,1,2,308,11,0.5,0.500001089,0.870108604,0.853976291,2.042035225,5.288347634,2
3,4,1,309,11,1.4,1.400157001,1.21161597,1.205992595,4.590215933,4.590215933,1
5,1,1,310,11,0.5,0.500014462,0.560010487,0.549975032,3.054326191,3.054326191,2
5,5,2,311,11,1.7,1.700199019,1.510117524,1.494025643,4.57276264,3.333578871,2
3,1,2,312,11,0.5,0.500016328,0.460024266,0.45398164,3.717551307,6.003932627,1
1,4,2,313,11,1.4,1.400203343,1.420202018,1.413895961,4.29350996,5.148721293,2
3,3,1,314,11,1.1,1.100193981,1.28019543,1.26998736,3.281218994,3.281218994,2
3,3,2,315,11,1.1,1.10008046,1.488945072,1.477963193,1.221730476,6.091199089,2
5,1,2,316,11,0.5,0.500045564,0.519937249,0.502015969,3.787364477,0.925024504,2
1,2,2,317,11,0.8,0.800104688,0.880119605,0.869969695,2.21656815,0.820304748,2
5,3,2,318,11,1.1,1.100169411,1.340211672,1.333967196,2.478367538,6.038839212,2
5,3,1,319,11,1.1,1.100014835,1.390243349,1.381989396,2.827433388,2.827433388,1
5,2,1,320,11,0.8,0.800117129,1.030181046,1.013967246,0.034906585,0.034906585,1
3,5,1,321,11,1.7,1.700151434,1.710181096,1.701955134,2.530727415,2.530727415,1
1,2,1,322,11,0.8,0.800063945,0.980141904,0.966003829,0.855211333,0.855211333,1
3,5,2,323,11,1.7,1.700265888,1.821859674,1.813968988,6.003932627,2.809980096,2
3,2,2,324,11,0.8,0.800084783,0.880121471,0.869901271,5.567600314,3.124139361,2
3,2,1,325,11,0.8,0.800134546,0.998271059,0.98196862,3.822271062,3.822271062,1
1,5,2,326,11,1.7,1.700188756,1.600260694,1.589969272,5.393067389,5.689773362,1
5,4,1,327,11,1.4,1.400165399,1.390146312,1.38191724,5.951572749,5.951572749,1
1,1,1,328,11,0.5,0.500069201,0.53004933,0.517980448,3.735004599,3.735004599,1
3,1,1,329,11,0.5,0.499984605,0.491467728,0.485919307,1.658062789,1.658062789,1
5,5,1,330,11,1.7,1.70019311,1.620218937,1.605958943,3.630284844,3.630284844,1
1,4,1,331,11,1.4,1.400281408,1.350285187,1.333972173,5.934119457,5.934119457,1
1,3,1,332,11,1.1,1.100109696,1.250147811,1.237967585,0.41887902,0.41887902,1
5,1,2,333,11,0.5,0.500017572,0.400050945,0.38997599,0.296705973,0.453785606,1
1,4,2,334,11,1.4,1.400164466,1.690233116,1.685971994,2.949606436,3.368485456,1
5,5,1,335,11,1.7,1.700228566,1.070994192,1.06196332,1.029744259,1.029744259,1
1,2,1,336,11,0.8,0.800079185,0.910136123,0.901901453,5.986479334,5.986479334,1
5,1,1,337,11,0.5,0.500063292,0.548867076,0.534020816,0.558505361,0.558505361,1
3,3,1,338,11,1.1,1.10012929,0.96017402,0.950021,0.471238898,0.471238898,1
5,3,1,339,11,1.1,1.100054646,1.05922035,1.046026521,2.234021443,2.234021443,1
3,1,1,340,11,0.5,0.500052717,0.590074902,0.581972103,0.34906585,0.34906585,1
1,2,2,341,11,0.8,0.800064878,0.960144473,0.94998741,2.548180708,6.073745797,2
3,4,2,342,11,1.4,1.400121856,1.080963206,1.077970409,4.886921906,5.829399702,2
5,4,2,343,11,1.4,1.400178772,1.470117686,1.461916294,4.36332313,4.049163865,2
1,5,1,344,11,1.7,1.700190622,1.95020905,1.941972825,4.78220215,4.78220215,1
5,2,1,345,11,0.8,0.800144809,1.040065774,1.029896892,3.94444411,3.94444411,2
1,3,2,346,11,1.1,1.100171277,1.02058774,1.014002702,0.785398163,0.698131701,1
3,2,1,347,11,0.8,0.800146364,1.108718634,1.093973454,0.907571211,0.907571211,1
1,1,2,348,11,0.5,0.50006578,0.589992483,0.581952198,2.565634,5.340707511,2
3,1,2,349,11,0.5,0.500255811,0.498674603,0.48598431,5.410520681,3.106686069,2
3,5,1,350,11,1.7,1.700241629,1.479865255,1.461953616,0.593411946,0.593411946,2
3,3,2,351,11,1.1,1.10011405,1.440248278,1.429925443,2.984513021,5.166174586,2
5,3,2,352,11,1.1,1.100205489,1.36016245,1.349993568,3.159045946,1.815142422,2
3,2,2,353,11,0.8,0.800063634,0.979015713,0.965887198,5.707226654,1.535889742,2
5,5,2,354,11,1.7,1.700182225,1.680232379,1.670014979,5.480333851,3.822271062,2
3,5,2,355,11,1.7,1.700278951,1.840188501,1.829888059,0.925024504,0.436332313,1
5,4,1,356,11,1.4,1.400146427,0.928518134,0.91792036,4.956735076,4.956735076,1
1,5,2,357,11,1.7,1.700119088,1.840242929,1.829957416,1.012290966,5.532693729,2
5,2,2,358,11,0.8,0.800061768,0.770058001,0.757942467,4.57276264,1.675516082,2
3,4,1,359,11,1.4,1.40013834,1.300199704,1.285910163,1.588249619,1.588249619,1
1,1,1,360,11,0.5,0.500067646,0.56012152,0.549969433,5.829399702,5.829399702,1
3,2,1,1,12,0.8,0.79897943,1.22013969,1.206008768,3.124139361,3.124139361,1
5,2,2,2,12,0.8,0.80012677,0.5301134,0.517982936,4.066617157,6.038839212,2
5,3,1,3,12,1.1,1.100150128,0.349970438,0.342031856,3.857177647,3.857177647,2
1,3,2,4,12,1.1,1.100107518,0.44977627,0.437943139,3.420845334,5.916666164,2
3,5,1,5,12,1.7,1.700164186,0.850080382,0.838023319,3.385938749,3.385938749,2
5,2,1,6,12,0.8,0.800196749,0.671374628,0.661915486,5.969026042,5.969026042,2
3,1,1,7,12,0.5,0.500045875,0.870034271,0.854013613,0.593411946,0.593411946,1
3,5,2,8,12,1.7,1.700173516,0.84916195,0.838126265,4.886921906,4.869468613,2
5,3,2,9,12,1.1,1.100122758,0.910143587,0.902016529,2.652900463,5.427973974,2
